region,country,Location code,ISO3 Alpha-code,ISO2 Alpha-code,Year,"Total Population, as of 1 July (thousands)","Male Population, as of 1 July (thousands)","Female Population, as of 1 July (thousands)","Population Density, as of 1 July (persons per square km)","Population Sex Ratio, as of 1 July (males per 100 females)",Institutionalized Democracy,Institutionalized Autocracy,Combined Polity Score,electoral democracy index,liberal democracy index,participatory democracy index,deliberative democracy index,egalitarian democracy index,Corruption Perception Index Score,EFW Overall Score,EFW 1. Size of Government,EFW 2. Legal System and Property Rights,EFW 3. Sound Money,EFW 4. Freedom to Trade Internationally,EFW 5. Regulation,WJP Overall Score: Rule of Law Index,WJP1. Constraints on Government Powers,WJP2. Absence of Corruption,WJP3. Open Government ,WJP4. Fundamental Rights,WJP5. Order and Security,WJP6. Regulatory Enforcement,WJP7. Civil Justice,WJP8. Criminal Justice,HDI,WGI PCA Score,WGI1_Accountability,WGI2_PoliticalStability,WGI3_GovtEffectiveness,WGI4_Regulatory,WGI5_RuleOfLaw,WGI6_ControlCorruption,Freedom House Index,Freedom Status,"GDP per Capita, PPP(Constant 2011)",E-Government Development Index,E-Participation Index,Public employment (total public sector)
Southeast Asia,Brunei Darussalam,96,BRN,BN,1997,305 ,165 ,140 ,53 ,118 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.80 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,47886.91 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,1998,312 ,169 ,144 ,54 ,118 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.80 ,0.57 ,-0.72 ,1.11 ,0.89 ,0.89 ,0.53 ,0.35 ,NoData,NoData,41298.90 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,1999,319 ,172 ,147 ,55 ,117 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.81 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,47477.84 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2000,326 ,176 ,150 ,57 ,117 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.81 ,0.61 ,-0.71 ,1.30 ,0.87 ,0.94 ,0.52 ,0.35 ,NoData,NoData,56953.70 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2001,333 ,180 ,154 ,58 ,117 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.81 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,54296.75 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2002,340 ,183 ,157 ,59 ,117 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.81 ,0.56 ,-0.83 ,1.16 ,0.85 ,1.05 ,0.48 ,0.29 ,NoData,NoData,54310.15 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2003,347 ,186 ,160 ,60 ,116 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.82 ,0.55 ,-0.78 ,1.14 ,0.69 ,1.00 ,0.56 ,0.29 ,NoData,NoData,59198.72 ,0.46 ,0.02 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2004,353 ,190 ,163 ,61 ,116 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.82 ,0.51 ,-0.80 ,1.37 ,0.22 ,1.20 ,0.37 ,0.39 ,NoData,NoData,66775.49 ,0.46 ,0.03 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2005,359 ,193 ,166 ,62 ,116 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.45 ,-0.78 ,1.21 ,0.59 ,0.91 ,0.23 ,0.24 ,NoData,NoData,78677.66 ,0.45 ,0.03 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2006,365 ,195 ,169 ,63 ,116 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.41 ,-1.10 ,1.12 ,0.87 ,0.94 ,0.12 ,0.20 ,NoData,NoData,88024.57 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2007,371 ,198 ,173 ,64 ,115 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.49 ,-1.06 ,1.11 ,0.92 ,0.99 ,0.40 ,0.21 ,NoData,NoData,83858.49 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2008,378 ,201 ,176 ,66 ,114 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.51 ,-1.02 ,1.13 ,0.88 ,0.78 ,0.46 ,0.48 ,NoData,NoData,96656.70 ,0.47 ,0.09 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2009,385 ,204 ,181 ,67 ,113 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.82 ,-0.73 ,1.39 ,0.91 ,1.08 ,0.78 ,0.98 ,NoData,NoData,73453.65 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2010,392 ,208 ,185 ,68 ,112 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7.26 ,6.28 ,5.31 ,8.54 ,7.66 ,8.45 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.80 ,-0.65 ,1.28 ,0.90 ,1.11 ,0.77 ,0.86 ,NoData,NoData,77601.67 ,0.48 ,0.17 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2011,399 ,211 ,188 ,69 ,112 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7.06 ,6.28 ,5.31 ,8.22 ,7.62 ,7.82 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.79 ,-0.61 ,1.09 ,0.89 ,1.15 ,0.84 ,0.85 ,NoData,NoData,93752.22 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2012,406 ,214 ,191 ,70 ,112 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7.23 ,6.28 ,5.33 ,8.35 ,7.57 ,8.60 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.84 ,0.70 ,-0.51 ,0.91 ,0.84 ,1.15 ,0.79 ,0.54 ,NoData,NoData,98496.70 ,0.63 ,0.47 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2013,411 ,217 ,194 ,71 ,112 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,6.82 ,6.28 ,5.04 ,8.42 ,6.89 ,7.50 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.84 ,0.70 ,-0.51 ,1.07 ,0.86 ,1.10 ,0.59 ,0.64 ,30.00 ,NF,91163.94 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2014,417 ,221 ,196 ,72 ,112 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7.14 ,6.28 ,4.91 ,8.98 ,7.16 ,8.32 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.84 ,0.69 ,-0.63 ,1.26 ,1.08 ,0.98 ,0.47 ,0.53 ,30.00 ,NF,87630.82 ,0.50 ,0.06 ,88694.00 
Southeast Asia,Brunei Darussalam,96,BRN,BN,2015,422 ,224 ,199 ,73 ,113 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,7.03 ,6.28 ,5.10 ,8.49 ,7.01 ,8.25 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.84 ,0.63 ,-0.75 ,1.24 ,1.06 ,0.85 ,0.40 ,0.57 ,30.00 ,NF,67120.11 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2016,428 ,227 ,201 ,74 ,113 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,58.00 ,7.18 ,6.28 ,5.19 ,8.80 ,7.06 ,8.54 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.84 ,0.57 ,-0.90 ,1.15 ,1.08 ,0.59 ,0.56 ,0.56 ,29.00 ,NF,59269.13 ,0.53 ,0.37 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2017,433 ,230 ,203 ,75 ,113 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,62.00 ,7.30 ,6.67 ,5.19 ,8.75 ,7.24 ,8.64 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.65 ,-0.95 ,1.16 ,1.14 ,0.71 ,0.64 ,0.71 ,29.00 ,NF,63564.02 ,NoData,NoData,75422.00 
Southeast Asia,Brunei Darussalam,96,BRN,BN,2018,438 ,233 ,205 ,76 ,113 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,63.00 ,7.26 ,6.67 ,5.16 ,8.71 ,7.21 ,8.55 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.70 ,-0.86 ,1.24 ,1.25 ,0.68 ,0.62 ,0.79 ,28.00 ,NF,67739.02 ,0.69 ,0.61 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2019,443 ,235 ,207 ,77 ,114 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,60.00 ,7.30 ,6.67 ,4.98 ,8.84 ,7.21 ,8.78 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.66 ,-0.97 ,1.11 ,1.31 ,0.63 ,0.61 ,0.80 ,29.00 ,NF,67530.64 ,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2020,447 ,238 ,209 ,78 ,114 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,60.00 ,7.21 ,6.67 ,5.00 ,8.98 ,6.61 ,8.78 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.90 ,-0.93 ,1.18 ,1.43 ,0.92 ,0.92 ,1.28 ,28.00 ,NF,NoData,0.74 ,0.55 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2021,452 ,240 ,211 ,78 ,114 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.83 ,0.92 ,-0.85 ,1.17 ,1.45 ,0.99 ,0.89 ,1.25 ,28.00 ,NF,NoData,NoData,NoData,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2022,455 ,242 ,213 ,79 ,114 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,0.73 ,0.48 ,NoData
Southeast Asia,Brunei Darussalam,96,BRN,BN,2023,459 ,244 ,215 ,80 ,113 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1950,4375 ,2189 ,2187 ,24 ,100 ,NoData,NoData,NoData,0.07 ,0.04 ,0.02 ,0.03 ,0.02 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1951,4476 ,2240 ,2236 ,25 ,100 ,NoData,NoData,NoData,0.08 ,0.06 ,0.02 ,0.03 ,0.02 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1952,4578 ,2292 ,2286 ,25 ,100 ,NoData,NoData,NoData,0.09 ,0.06 ,0.02 ,0.03 ,0.02 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1953,4680 ,2344 ,2336 ,26 ,100 ,NoData,NoData,NoData,0.07 ,0.04 ,0.02 ,0.03 ,0.02 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1954,4784 ,2397 ,2387 ,26 ,100 ,NoData,NoData,NoData,0.10 ,0.07 ,0.05 ,0.10 ,0.08 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1955,4890 ,2451 ,2439 ,27 ,101 ,0.00 ,9.00 ,-9.00 ,0.14 ,0.10 ,0.07 ,0.11 ,0.09 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1956,4999 ,2507 ,2493 ,28 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.16 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1957,5110 ,2563 ,2547 ,28 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.16 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1958,5221 ,2619 ,2601 ,29 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.10 ,0.16 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1959,5333 ,2676 ,2657 ,29 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.10 ,0.16 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1960,5450 ,2735 ,2715 ,30 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.16 ,0.10 ,0.17 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1961,5571 ,2797 ,2775 ,31 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.16 ,0.10 ,0.17 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1962,5698 ,2860 ,2837 ,31 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.17 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1963,5823 ,2923 ,2900 ,32 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.17 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1964,5946 ,2985 ,2961 ,33 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.18 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1965,6072 ,3049 ,3024 ,34 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.18 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1966,6201 ,3113 ,3088 ,34 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.18 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1967,6333 ,3179 ,3154 ,35 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.08 ,0.18 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1968,6467 ,3245 ,3222 ,36 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.08 ,0.18 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1969,6605 ,3314 ,3291 ,36 ,101 ,0.00 ,9.00 ,-9.00 ,0.27 ,0.15 ,0.09 ,0.18 ,0.12 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1970,6639 ,3322 ,3317 ,37 ,100 ,NoData,NoData,NoData,0.16 ,0.08 ,0.06 ,0.09 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1779.48 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1971,6621 ,3295 ,3325 ,37 ,99 ,NoData,NoData,NoData,0.13 ,0.07 ,0.05 ,0.09 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1657.40 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1972,6674 ,3305 ,3369 ,37 ,98 ,0.00 ,5.00 ,-5.00 ,0.15 ,0.07 ,0.07 ,0.08 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1533.05 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1973,6740 ,3322 ,3418 ,37 ,97 ,0.00 ,5.00 ,-5.00 ,0.16 ,0.09 ,0.06 ,0.08 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1218.75 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1974,6783 ,3327 ,3456 ,37 ,96 ,0.00 ,5.00 ,-5.00 ,0.16 ,0.09 ,0.06 ,0.08 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1142.03 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1975,6581 ,3194 ,3388 ,36 ,94 ,NoData,NoData,NoData,0.07 ,0.01 ,0.02 ,0.01 ,0.04 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1128.42 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1976,6135 ,2935 ,3200 ,34 ,92 ,0.00 ,7.00 ,-7.00 ,0.10 ,0.01 ,0.02 ,0.01 ,0.05 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1146.60 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1977,5669 ,2682 ,2987 ,31 ,90 ,0.00 ,7.00 ,-7.00 ,0.13 ,0.02 ,0.03 ,0.01 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1005.95 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1978,5212 ,2431 ,2780 ,29 ,87 ,0.00 ,7.00 ,-7.00 ,0.13 ,0.02 ,0.03 ,0.01 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,1040.75 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1979,5089 ,2353 ,2736 ,28 ,86 ,NoData,NoData,NoData,0.10 ,0.02 ,0.02 ,0.01 ,0.06 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,933.44 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1980,5200 ,2403 ,2797 ,29 ,86 ,NoData,NoData,NoData,0.07 ,0.02 ,0.03 ,0.02 ,0.05 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,889.68 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1981,5284 ,2445 ,2839 ,29 ,86 ,NoData,NoData,NoData,0.10 ,0.03 ,0.03 ,0.02 ,0.05 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,880.99 ,NoData,NoData,NoData
Southeast Asia,Cambodia,116,KHM,KH,1982,5436 ,2521 ,2915 ,30 ,86 ,NoData,NoData,NoData,0.11 ,0.02 ,0.03 ,0.02 ,0.05 ,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,858.52 ,NoData,NoData,NoData
